
127.0.0.1 - - [14/Jan/2015:01:47:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
192.168.2.101 - - [14/Jan/2015:01:47:23 +0800] "GET /test.pefcgi HTTP/1.1" 200 50 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
192.168.2.101 - - [14/Jan/2015:01:47:23 +0800] "GET /favicon.ico HTTP/1.1" 404 584 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
127.0.0.1 - - [14/Jan/2015:01:48:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:49:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:50:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:51:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:52:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:53:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:54:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:55:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:56:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
192.168.2.101 - - [14/Jan/2015:01:56:37 +0800] "GET /echo.pefcgi HTTP/1.1" 502 611 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
127.0.0.1 - - [14/Jan/2015:01:57:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:58:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:59:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:02:00:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:02:01:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:02:02:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:02:03:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:02:04:02 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:02:05:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:02:06:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:02:07:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
